FORECAST DATE: 08/18/2025 @8AM,,,,,,,,,,
"Valid : Aug 18 - 27, 2025",,,,,,,,,,
Source: NOAAH Global Forecast System (GFS),,,,,,,,,,
,Quinapondan (Eastern Samar),24,27,26,<60,LIGHT RAINS,MOSTLY CLOUDY,83,4,SW
,Salcedo (Eastern Samar),25,28,26,<60,LIGHT RAINS,MOSTLY CLOUDY,78,5,SW
,San Julian (Eastern Samar),23,27,25,<60,LIGHT RAINS,MOSTLY CLOUDY,89,2,SSW
,San Policarpo (Eastern Samar),25,27,26,<60,LIGHT RAINS,CLOUDY,88,3,SW
,Sulat (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,88,2,SSW
,Taft (Eastern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,90,2,SSW
,Abuyog (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,88,2,SW
,Alangalang (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,92,1,SSE
,Albuera (Leyte),23,25,24,<60,LIGHT RAINS,CLOUDY,91,3,SW
,Babatngon (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,93,1,S
,Barugo (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,93,1,S
,Bato (Leyte),23,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,87,2,SSE
,City of Baybay (Leyte),21,25,23,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Burauen (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,93,2,SSW
,Calubian (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,92,2,SW
,Capoocan (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,94,2,WSW
,Carigara (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,94,1,SSW
,Dagami (Leyte),23,27,25,<60,LIGHT RAINS,CLOUDY,92,1,S
,Dulag (Leyte),24,27,25,<60,LIGHT RAINS,CLOUDY,88,2,SSW
,Hilongos (Leyte),22,25,23,<60,LIGHT RAINS,CLOUDY,90,2,S
,Hindang (Leyte),22,25,23,<60,LIGHT RAINS,CLOUDY,90,3,SSW
,Inopacan (Leyte),21,26,23,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Isabel (Leyte),24,27,25,<60,LIGHT RAINS,CLOUDY,84,4,WSW
,Jaro (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,93,1,SSW
,Javier (Leyte),21,25,23,<60,LIGHT RAINS,CLOUDY,95,2,SW
,Julita (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,90,2,SSW
,Kananga (Leyte),22,25,24,<60,LIGHT RAINS,CLOUDY,95,2,SW
,La Paz (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Leyte (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,94,2,WSW
,Macarthur (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,93,2,SW
,Mahaplag (Leyte),21,25,23,<60,LIGHT RAINS,CLOUDY,93,2,SW
,Matag-Ob (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,93,2,WSW
,Matalom (Leyte),23,27,25,<60,LIGHT RAINS,CLOUDY,84,3,S
,Mayorga (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,90,2,SW
,Merida (Leyte),23,27,25,<60,LIGHT RAINS,CLOUDY,87,3,WSW
,Ormoc City (Leyte),22,26,24,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Palo (Leyte),24,26,25,<60,LIGHT RAINS,CLOUDY,90,1,S
,Palompon (Leyte),23,27,25,<60,LIGHT RAINS,CLOUDY,89,2,WSW
,Pastrana (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,92,1,S
,San Isidro (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,92,2,WSW
,San Miguel (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,92,1,SSE
,Santa Fe (Leyte),24,26,25,<60,LIGHT RAINS,CLOUDY,91,1,SSE
,Tabango (Leyte),23,25,24,<60,LIGHT RAINS,CLOUDY,95,2,W
,Tabontabon (Leyte),24,27,25,<60,LIGHT RAINS,CLOUDY,90,2,SSW
,Tanauan (Leyte),24,27,26,<60,LIGHT RAINS,CLOUDY,88,2,S
,Tolosa (Leyte),24,27,26,<60,LIGHT RAINS,CLOUDY,87,2,SSW
,Tunga (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,93,1,S
,Villaba (Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,94,2,W
,City of Tacloban (Leyte),23,26,25,<60,LIGHT RAINS,CLOUDY,92,1,SSE
,Allen (Northern Samar),24,27,26,<60,LIGHT RAINS,CLOUDY,90,4,SW
,Biri (Northern Samar),25,28,26,<60,LIGHT RAINS,CLOUDY,89,5,SW
,Bobon (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Capul (Northern Samar),26,27,26,<60,LIGHT RAINS,CLOUDY,85,6,SW
,Catarman (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,96,2,SW
,Catubig (Northern Samar),23,26,25,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Gamay (Northern Samar),24,27,25,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Laoang (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,95,3,SW
,Lapinig (Northern Samar),24,26,25,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Las Navas (Northern Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,98,2,SW
,Lavezares (Northern Samar),24,28,26,<60,LIGHT RAINS,CLOUDY,92,3,SW
,Mapanas (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,94,3,SW
,Mondragon (Northern Samar),22,27,25,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Palapag (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,94,3,SW
,Pambujan (Northern Samar),22,27,25,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Rosario (Northern Samar),24,27,26,<60,LIGHT RAINS,CLOUDY,94,3,SW
,San Antonio (Northern Samar),24,27,26,<60,LIGHT RAINS,CLOUDY,90,4,SW
,San Isidro (Northern Samar),23,26,24,<60,LIGHT RAINS,CLOUDY,96,2,SW
,San Jose (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,94,3,SW
,San Roque (Northern Samar),22,27,24,<60,LIGHT RAINS,CLOUDY,97,2,SW
,San Vicente (Northern Samar),26,27,27,<60,LIGHT RAINS,CLOUDY,84,6,SW
,Silvino Lobos (Northern Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,98,2,SW
,Victoria (Northern Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,95,3,SW
,Lope De Vega (Northern Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,98,2,SW
,Almagro (Samar),25,28,26,<60,LIGHT RAINS,CLOUDY,80,7,SW
,Basey (Samar),22,25,24,<60,LIGHT RAINS,MOSTLY CLOUDY,96,1,SSW
,City of Calbayog (Samar),22,27,25,<60,LIGHT RAINS,CLOUDY,94,3,SW
,Calbiga (Samar),22,25,24,60-180,MODERATE RAINS,MOSTLY CLOUDY,98,1,SSW
,City of Catbalogan (Samar),23,27,25,60-180,MODERATE RAINS,CLOUDY,94,1,WSW
,Daram (Samar),23,27,25,60-180,MODERATE RAINS,CLOUDY,89,2,WSW
,Gandara (Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,97,2,SSW
,Hinabangan (Samar),22,25,24,60-180,MODERATE RAINS,MOSTLY CLOUDY,97,1,SSW
,Jiabong (Samar),23,25,24,60-180,MODERATE RAINS,CLOUDY,96,1,SW
,Marabut (Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,89,2,SSW
,Matuguinao (Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,99,1,SW
,Motiong (Samar),22,25,24,60-180,MODERATE RAINS,CLOUDY,97,1,SW
,Pinabacdao (Samar),22,25,24,60-180,MODERATE RAINS,MOSTLY CLOUDY,97,1,SW
,San Jose De Buan (Samar),22,26,24,<60,LIGHT RAINS,CLOUDY,99,1,SW
,San Sebastian (Samar),22,25,24,60-180,MODERATE RAINS,MOSTLY CLOUDY,97,1,SW
,Santa Margarita (Samar),23,26,24,<60,LIGHT RAINS,CLOUDY,94,2,SSW
,Santa Rita (Samar),22,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,95,1,SSW
,Santo Ni├▒o (Samar),25,28,26,<60,LIGHT RAINS,CLOUDY,82,6,SW
,Talalora (Samar),23,26,25,60-180,MODERATE RAINS,CLOUDY,93,1,WSW
,Tarangnan (Samar),23,27,25,<60,LIGHT RAINS,CLOUDY,92,2,SW
,Villareal (Samar),23,26,24,60-180,MODERATE RAINS,MOSTLY CLOUDY,95,0,WSW
,Paranas (Samar),22,26,24,60-180,MODERATE RAINS,CLOUDY,98,1,SW
,Zumarraga (Samar),23,26,25,60-180,MODERATE RAINS,CLOUDY,93,1,W
,Tagapul-An (Samar),25,28,27,<60,LIGHT RAINS,CLOUDY,79,8,SW
,San Jorge (Samar),22,25,24,<60,LIGHT RAINS,CLOUDY,97,1,SW
,Pagsanghan (Samar),23,26,25,<60,LIGHT RAINS,CLOUDY,92,2,SW
,Anahawan (Southern Leyte),23,26,25,<60,LIGHT RAINS,MOSTLY CLOUDY,88,4,SW
,Bontoc (Southern Leyte),22,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,90,2,S
,Hinunangan (Southern Leyte),23,26,24,<60,LIGHT RAINS,CLOUDY,87,3,SSW
,Hinundayan (Southern Leyte),23,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,88,4,SW
,Libagon (Southern Leyte),23,25,24,<60,LIGHT RAINS,CLOUDY,88,3,SSW
,Liloan (Southern Leyte),24,26,25,<60,LIGHT RAINS,CLOUDY,88,5,SSW
,City of Maasin (Southern Leyte),23,27,25,<60,LIGHT RAINS,CLOUDY,83,4,S
,Macrohon (Southern Leyte),24,27,26,<60,LIGHT RAINS,CLOUDY,83,6,SSW
,Malitbog (Southern Leyte),24,27,25,<60,LIGHT RAINS,CLOUDY,85,4,SSW
,Padre Burgos (Southern Leyte),25,27,26,<60,LIGHT RAINS,CLOUDY,84,6,SSW
,Pintuyan (Southern Leyte),25,27,26,<60,LIGHT RAINS,CLOUDY,84,7,SSW
,Saint Bernard (Southern Leyte),23,25,24,<60,LIGHT RAINS,CLOUDY,88,3,SSW
,San Francisco (Southern Leyte),24,26,25,<60,LIGHT RAINS,CLOUDY,87,6,SSW
,San Juan (Southern Leyte),23,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,88,4,SSW
,San Ricardo (Southern Leyte),25,27,26,<60,LIGHT RAINS,CLOUDY,84,7,SSW
,Silago (Southern Leyte),23,26,24,60-180,MODERATE RAINS,CLOUDY,85,3,SW
,Sogod (Southern Leyte),22,25,23,<60,LIGHT RAINS,CLOUDY,90,2,SSW
,Tomas Oppus (Southern Leyte),23,26,24,<60,LIGHT RAINS,MOSTLY CLOUDY,86,3,S
,Limasawa (Southern Leyte),25,27,26,<60,LIGHT RAINS,CLOUDY,82,9,SSW
,Almeria (Biliran),23,26,25,<60,LIGHT RAINS,CLOUDY,89,3,SSW
,Biliran (Biliran),23,26,25,<60,LIGHT RAINS,CLOUDY,91,2,SW
,Cabucgayan (Biliran),23,27,25,<60,LIGHT RAINS,CLOUDY,88,3,SW
,Caibiran (Biliran),24,27,25,60-180,MODERATE RAINS,CLOUDY,86,3,SSW
,Culaba (Biliran),24,27,25,60-180,MODERATE RAINS,CLOUDY,86,3,SSW
,Kawayan (Biliran),24,26,25,<60,LIGHT RAINS,CLOUDY,87,3,SSW
,Maripipi (Biliran),25,28,26,<60,LIGHT RAINS,CLOUDY,82,6,SW
,Naval (Biliran),23,26,25,60-180,MODERATE RAINS,CLOUDY,90,2,SSW
,City of Dapitan (Zamboanga del Norte),21,28,25,<60,LIGHT RAINS,CLOUDY,95,2,SSW
,City of Dipolog (Zamboanga del Norte),20,28,24,<60,LIGHT RAINS,CLOUDY,97,1,SW
,Katipunan (Zamboanga del Norte),20,27,24,<60,LIGHT RAINS,CLOUDY,97,1,WSW
,La Libertad (Zamboanga del Norte),21,26,23,<60,LIGHT RAINS,CLOUDY,95,1,SW
,Labason (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,SW
,Liloy (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,95,1,W
,Manukan (Zamboanga del Norte),21,29,25,<60,LIGHT RAINS,CLOUDY,95,3,SSW
,Mutia (Zamboanga del Norte),20,25,22,<60,LIGHT RAINS,CLOUDY,94,1,WSW
,Pi├▒an (Zamboanga del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,95,1,WSW
,Polanco (Zamboanga del Norte),20,27,23,<60,LIGHT RAINS,CLOUDY,97,1,WSW
,Pres. Manuel A. Roxas (Zamboanga del Norte),21,28,24,<60,LIGHT RAINS,CLOUDY,97,2,SW
,Rizal (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,96,1,S
,Salug (Zamboanga del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,96,1,SW
,Sergio Osme├▒a Sr. (Zamboanga del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,95,1,W
,Siayan (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,95,1,SW
,Sibuco (Zamboanga del Norte),23,27,25,<60,LIGHT RAINS,CLOUDY,85,1,SSE
,Sibutad (Zamboanga del Norte),22,27,25,<60,LIGHT RAINS,CLOUDY,96,2,S
,Sindangan (Zamboanga del Norte),20,28,24,<60,LIGHT RAINS,CLOUDY,95,2,SSW
,Siocon (Zamboanga del Norte),22,26,24,<60,LIGHT RAINS,CLOUDY,92,1,SSE
,Sirawai (Zamboanga del Norte),22,27,24,<60,LIGHT RAINS,CLOUDY,90,1,SSE
,Tampilisan (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,93,1,S
,Jose Dalman (Zamboanga del Norte),21,28,24,<60,LIGHT RAINS,CLOUDY,96,3,SSW
,Gutalac (Zamboanga del Norte),22,28,25,<60,LIGHT RAINS,CLOUDY,92,2,SSE
,Baliguian (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,SSE
,Godod (Zamboanga del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,95,0,SSE
,Leon T. Postigo (Zamboanga del Norte),20,27,24,<60,LIGHT RAINS,CLOUDY,96,1,S
,Kalawit (Zamboanga del Norte),22,27,24,<60,LIGHT RAINS,CLOUDY,92,1,S
,Aurora (Zamboanga del Sur),22,28,25,<60,LIGHT RAINS,CLOUDY,91,1,W
,Bayog (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,95,1,SSE
,Dimataling (Zamboanga del Sur),24,27,26,<60,LIGHT RAINS,CLOUDY,82,2,SW
,Dinas (Zamboanga del Sur),24,27,26,<60,LIGHT RAINS,CLOUDY,83,2,SW
,Dumalinao (Zamboanga del Sur),23,27,25,<60,LIGHT RAINS,CLOUDY,85,2,SW
,Dumingag (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,W
,Kumalarang (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,93,1,S
,Labangan (Zamboanga del Sur),22,27,25,<60,LIGHT RAINS,CLOUDY,89,1,WSW
,Lapuyan (Zamboanga del Sur),22,27,25,<60,LIGHT RAINS,CLOUDY,89,1,SSW
,Mahayag (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,WNW
,Margosatubig (Zamboanga del Sur),23,27,25,<60,LIGHT RAINS,CLOUDY,86,1,S
,Midsalip (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,93,1,WSW
,Molave (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,W
,City of Pagadian (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,89,1,WSW
,Ramon Magsaysay (Zamboanga del Sur),22,27,25,<60,LIGHT RAINS,CLOUDY,92,1,W
,San Miguel (Zamboanga del Sur),23,27,25,<60,LIGHT RAINS,CLOUDY,87,1,SSW
,San Pablo (Zamboanga del Sur),24,27,26,<60,LIGHT RAINS,CLOUDY,82,2,WSW
,Tabina (Zamboanga del Sur),25,27,26,<60,LIGHT RAINS,CLOUDY,79,3,WSW
,Tambulig (Zamboanga del Sur),21,28,25,<60,LIGHT RAINS,CLOUDY,93,1,W
,Tukuran (Zamboanga del Sur),22,28,25,<60,LIGHT RAINS,CLOUDY,89,1,W
,Lakewood (Zamboanga del Sur),21,27,24,<60,LIGHT RAINS,CLOUDY,94,1,SSW
,Josefina (Zamboanga del Sur),21,26,23,<60,LIGHT RAINS,CLOUDY,93,1,W
,Pitogo (Zamboanga del Sur),25,27,26,<60,LIGHT RAINS,CLOUDY,80,2,WSW
,Sominot (Zamboanga del Sur),22,27,25,<60,LIGHT RAINS,CLOUDY,92,1,W
,Vincenzo A. Sagun (Zamboanga del Sur),24,27,26,<60,LIGHT RAINS,CLOUDY,84,1,SSW
,Guipos (Zamboanga del Sur),23,27,25,<60,LIGHT RAINS,CLOUDY,86,2,SW
,Tigbao (Zamboanga del Sur),22,27,24,<60,LIGHT RAINS,CLOUDY,91,1,SW
,City of Zamboanga (Zamboanga del Sur),22,28,25,<60,LIGHT RAINS,CLOUDY,81,2,SSE
,Alicia (Zamboanga Sibugay),24,27,26,<60,LIGHT RAINS,CLOUDY,83,1,S
,Buug (Zamboanga Sibugay),22,27,24,<60,LIGHT RAINS,CLOUDY,92,1,SSE
,Diplahan (Zamboanga Sibugay),22,27,25,<60,LIGHT RAINS,CLOUDY,93,1,ESE
,Imelda (Zamboanga Sibugay),23,27,25,<60,LIGHT RAINS,CLOUDY,87,1,SE
,Ipil (Zamboanga Sibugay),23,27,25,<60,LIGHT RAINS,CLOUDY,88,1,ESE
,Kabasalan (Zamboanga Sibugay),21,27,24,<60,LIGHT RAINS,CLOUDY,93,1,E
,Mabuhay (Zamboanga Sibugay),25,27,26,<60,LIGHT RAINS,CLOUDY,78,1,SW
,Malangas (Zamboanga Sibugay),23,27,25,<60,LIGHT RAINS,CLOUDY,87,1,SSE
,Naga (Zamboanga Sibugay),22,27,24,<60,LIGHT RAINS,CLOUDY,90,1,ESE
,Olutanga (Zamboanga Sibugay),26,28,27,<60,LIGHT RAINS,CLOUDY,77,1,S
,Payao (Zamboanga Sibugay),24,27,26,<60,LIGHT RAINS,CLOUDY,84,1,SE
,Roseller Lim (Zamboanga Sibugay),23,27,25,<60,LIGHT RAINS,CLOUDY,86,1,SE
,Siay (Zamboanga Sibugay),22,27,25,<60,LIGHT RAINS,CLOUDY,90,1,ESE
,Talusan (Zamboanga Sibugay),26,27,26,<60,LIGHT RAINS,CLOUDY,77,1,SSW
,Titay (Zamboanga Sibugay),22,27,24,<60,LIGHT RAINS,CLOUDY,90,1,SE
,Tungawan (Zamboanga Sibugay),24,27,26,<60,LIGHT RAINS,CLOUDY,83,2,SSE
,City of Isabela (Basilan),23,27,25,<60,LIGHT RAINS,CLOUDY,89,2,SSW
,Baungon (Bukidnon),17,25,21,<60,LIGHT RAINS,CLOUDY,95,1,WSW
,Damulog (Bukidnon),19,27,23,<60,LIGHT RAINS,CLOUDY,95,1,W
,Dangcagan (Bukidnon),19,26,23,<60,LIGHT RAINS,CLOUDY,96,1,WSW
,Don Carlos (Bukidnon),19,26,23,<60,LIGHT RAINS,CLOUDY,96,1,W
,Impasug-ong (Bukidnon),18,27,23,<60,LIGHT RAINS,CLOUDY,93,1,SSW
,Kadingilan (Bukidnon),20,27,24,<60,LIGHT RAINS,CLOUDY,95,1,WNW
,Kalilangan (Bukidnon),18,26,22,<60,LIGHT RAINS,CLOUDY,95,0,SSW
,Kibawe (Bukidnon),19,26,23,<60,LIGHT RAINS,CLOUDY,95,1,WSW
,Kitaotao (Bukidnon),19,27,23,<60,LIGHT RAINS,CLOUDY,94,2,SW
,Lantapan (Bukidnon),18,26,22,<60,LIGHT RAINS,CLOUDY,96,1,SSW
,Libona (Bukidnon),18,24,21,<60,LIGHT RAINS,CLOUDY,93,1,WSW
,City of Malaybalay (Bukidnon),18,27,23,<60,LIGHT RAINS,CLOUDY,96,1,SSW
,Malitbog (Bukidnon),18,25,22,<60,LIGHT RAINS,CLOUDY,89,1,SSE
,Manolo Fortich (Bukidnon),18,25,21,<60,LIGHT RAINS,CLOUDY,92,1,SW
,Maramag (Bukidnon),19,26,22,<60,LIGHT RAINS,CLOUDY,97,1,WSW
,Pangantucan (Bukidnon),18,26,22,<60,LIGHT RAINS,CLOUDY,96,1,SW
,Quezon (Bukidnon),18,27,23,<60,LIGHT RAINS,CLOUDY,96,1,SW
,San Fernando (Bukidnon),19,29,24,<60,LIGHT RAINS,CLOUDY,94,2,SSW
,Sumilao (Bukidnon),18,23,21,<60,LIGHT RAINS,CLOUDY,94,1,WSW
,Talakag (Bukidnon),16,24,20,<60,LIGHT RAINS,CLOUDY,95,1,SSW
,City of Valencia (Bukidnon),18,26,22,<60,LIGHT RAINS,CLOUDY,97,1,SW
,Cabanglasan (Bukidnon),19,28,23,<60,LIGHT RAINS,CLOUDY,98,1,S
,Catarman (Camiguin),25,28,27,<60,LIGHT RAINS,CLOUDY,82,5,SW
,Guinsiliban (Camiguin),26,29,27,<60,LIGHT RAINS,CLOUDY,78,4,SW
,Mahinog (Camiguin),26,28,27,<60,LIGHT RAINS,CLOUDY,79,4,SW
,Mambajao (Camiguin),25,28,27,<60,LIGHT RAINS,CLOUDY,82,5,SW
,Sagay (Camiguin),26,28,27,<60,LIGHT RAINS,CLOUDY,79,5,SW
,Bacolod (Lanao del Norte),20,27,23,<60,LIGHT RAINS,CLOUDY,86,2,W
,Baloi (Lanao del Norte),19,26,22,<60,LIGHT RAINS,CLOUDY,89,2,W
,Baroy (Lanao del Norte),20,27,23,<60,LIGHT RAINS,CLOUDY,92,1,S
,Kapatagan (Lanao del Norte),21,28,24,<60,LIGHT RAINS,CLOUDY,91,1,SSW
,Sultan Naga Dimaporo (Lanao del Norte),21,28,24,<60,LIGHT RAINS,CLOUDY,88,1,SSW
,Kauswagan (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,86,2,W
,Kolambugan (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,90,2,W
,Lala (Lanao del Norte),21,27,24,<60,LIGHT RAINS,CLOUDY,91,1,SSW
,Linamon (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,87,2,W
,Magsaysay (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,91,2,SSW
,Maigo (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,88,2,W
,Matungao (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,87,2,W
,Munai (Lanao del Norte),19,26,22,<60,LIGHT RAINS,CLOUDY,89,2,WSW
,Nunungan (Lanao del Norte),19,27,23,<60,LIGHT RAINS,CLOUDY,91,1,E
,Pantao Ragat (Lanao del Norte),19,25,22,<60,LIGHT RAINS,CLOUDY,88,2,WSW
,Poona Piagapo (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,87,2,WSW
,Salvador (Lanao del Norte),20,26,23,<60,LIGHT RAINS,CLOUDY,92,1,ESE
,Sapad (Lanao del Norte),20,27,23,<60,LIGHT RAINS,CLOUDY,92,1,E
,Tagoloan (Lanao del Norte),18,25,22,<60,LIGHT RAINS,CLOUDY,91,2,W
,Tangcal (Lanao del Norte),20,25,22,<60,LIGHT RAINS,CLOUDY,90,2,SW
,Tubod (Lanao del Norte),19,26,23,<60,LIGHT RAINS,CLOUDY,92,2,S
,Pantar (Lanao del Norte),18,25,21,<60,LIGHT RAINS,CLOUDY,90,2,W
,City of Iligan (Lanao del Norte),17,26,22,<60,LIGHT RAINS,CLOUDY,93,2,W
,Aloran (Misamis Occidental),21,28,24,<60,LIGHT RAINS,CLOUDY,84,3,SW
,Baliangao (Misamis Occidental),22,27,24,<60,LIGHT RAINS,CLOUDY,94,2,S
,Bonifacio (Misamis Occidental),21,28,25,<60,LIGHT RAINS,CLOUDY,94,1,W
,Calamba (Misamis Occidental),21,26,23,<60,LIGHT RAINS,CLOUDY,94,1,S
,Clarin (Misamis Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,88,2,WSW
,Concepcion (Misamis Occidental),20,25,23,<60,LIGHT RAINS,CLOUDY,93,1,SW
,Jimenez (Misamis Occidental),20,28,24,<60,LIGHT RAINS,CLOUDY,84,3,SW
,Lopez Jaena (Misamis Occidental),20,27,24,<60,LIGHT RAINS,CLOUDY,89,2,SSW
,City of Oroquieta (Misamis Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,86,3,SW
,City of Ozamiz (Misamis Occidental),21,26,24,<60,LIGHT RAINS,CLOUDY,89,2,WSW
,Panaon (Misamis Occidental),21,28,24,<60,LIGHT RAINS,CLOUDY,82,4,SW
,Plaridel (Misamis Occidental),22,27,25,<60,LIGHT RAINS,CLOUDY,90,2,S
,Sapang Dalaga (Misamis Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,95,1,SSW
,Sinacaban (Misamis Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,85,3,SW
,City of Tangub (Misamis Occidental),21,28,24,<60,LIGHT RAINS,CLOUDY,93,1,WSW
,Tudela (Misamis Occidental),21,27,24,<60,LIGHT RAINS,CLOUDY,87,2,WSW
,Don Victoriano Chiongbian (Misamis Occidental),20,27,23,<60,LIGHT RAINS,CLOUDY,93,1,WSW
,Alubijid (Misamis Oriental),20,27,24,<60,LIGHT RAINS,CLOUDY,90,1,W
,Balingasag (Misamis Oriental),19,26,22,<60,LIGHT RAINS,CLOUDY,86,2,SSW
,Balingoan (Misamis Oriental),21,28,24,<60,LIGHT RAINS,CLOUDY,81,2,SW
,Binuangan (Misamis Oriental),23,27,25,<60,LIGHT RAINS,CLOUDY,82,3,WSW
,Claveria (Misamis Oriental),18,28,23,<60,LIGHT RAINS,CLOUDY,88,1,S
,City of El Salvador (Misamis Oriental),21,27,24,<60,LIGHT RAINS,CLOUDY,89,1,W
,City of Gingoog (Misamis Oriental),19,28,23,<60,LIGHT RAINS,CLOUDY,90,1,WSW
,Gitagum (Misamis Oriental),22,27,25,<60,LIGHT RAINS,CLOUDY,88,1,W
,Initao (Misamis Oriental),21,27,24,<60,LIGHT RAINS,CLOUDY,89,2,W
,Jasaan (Misamis Oriental),20,26,23,<60,LIGHT RAINS,CLOUDY,86,1,SSW
,Kinoguitan (Misamis Oriental),21,28,24,<60,LIGHT RAINS,CLOUDY,81,3,SW
,Lagonglong (Misamis Oriental),19,26,22,<60,LIGHT RAINS,CLOUDY,86,2,SW
,Laguindingan (Misamis Oriental),22,27,25,<60,LIGHT RAINS,CLOUDY,87,1,W
,Libertad (Misamis Oriental),22,27,24,<60,LIGHT RAINS,CLOUDY,88,2,W
,Lugait (Misamis Oriental),20,26,23,<60,LIGHT RAINS,CLOUDY,92,1,W
,Magsaysay (Misamis Oriental),21,29,25,<60,LIGHT RAINS,CLOUDY,86,1,SW
,Manticao (Misamis Oriental),20,26,23,<60,LIGHT RAINS,CLOUDY,93,1,W
,Medina (Misamis Oriental),19,27,23,<60,LIGHT RAINS,CLOUDY,86,2,SW
,Naawan (Misamis Oriental),21,27,24,<60,LIGHT RAINS,CLOUDY,91,2,W
,Opol (Misamis Oriental),20,27,23,<60,LIGHT RAINS,CLOUDY,92,1,W
,Salay (Misamis Oriental),19,26,23,<60,LIGHT RAINS,CLOUDY,85,2,WSW
